Date,LowIBOV,LowDJI,Low,ICB,CarWash
2018-05-17,83377.0,24639.400391,3.6444,24272.682768494633,0
2018-05-18,81391.0,24664.869141,3.6947,24589.26859729545,0
2018-05-21,81576.0,24883.060547,3.6709,24689.35714305884,0
2018-05-22,81613.0,24812.060547,3.6265,24628.686049929132,0
2018-05-23,80867.0,24667.119141,3.6166,24505.31822882939,0
2018-05-24,79027.0,24605.900391,3.6273,24582.01222711384,0
2018-05-25,78622.0,24687.810547,3.6425,24593.512405391662,0
2018-05-29,75361.0,24247.839844,3.7117,24535.191281613894,0
2018-05-30,75515.0,24459.089844,3.6794,24537.352153286127,0
2018-06-01,75524.0,24542.089844,3.7207,24709.390562047625,0
2018-06-04,77244.0,24722.140625,3.726,24567.38800268765,0
2018-06-05,76412.0,24710.820313,3.7452,24429.79972543957,0
2018-06-06,75518.0,24854.140625,3.8049,24415.278646246286,0
2018-06-07,71162.0,25164.480469,3.8466,24336.602101514116,0
2018-06-08,71679.0,25165.699219,3.6928,24066.70497461582,0
2018-06-11,71843.0,25290.199219,3.6714,23914.11568852123,0
2018-06-12,72124.0,25247.039063,3.6685,23701.308998946384,0
2018-06-13,71035.0,25191.419922,3.6845,23463.128187369155,0
2018-06-14,71344.0,25138.599609,3.6862,23500.627317353534,0
2018-06-15,69583.0,24894.380859,3.7147,23585.87627278706,0
2018-06-18,69360.0,24825.769531,3.7282,23653.453071028125,0
2018-06-19,69069.0,24567.75,3.7178,23619.22309503725,0
2018-06-20,71155.0,24628.390625,3.7058,23556.24312964193,0
2018-06-21,70019.0,24406.630859,3.7535,23434.413915266152,1
2018-06-22,69907.0,24526.970703,3.7353,23446.354723050856,0
2018-06-25,69779.0,24084.390625,3.7618,23404.85261735655,0
2018-06-26,70203.0,24241.220703,3.7612,23410.987718042066,0
2018-06-27,70134.0,24115.820313,3.7904,23468.68163480481,0
2018-06-28,70439.0,23997.210938,3.835,23448.863385358112,0
2018-06-29,71779.0,24269.710938,3.8283,23419.728292332566,0
2018-07-02,71935.0,24077.560547,3.8761,23321.575237729274,0
2018-07-03,72848.0,24150.849609,3.8731,23349.661398580596,0
2018-07-05,73756.0,24177.439453,3.8855,23322.86248771998,0
2018-07-06,74048.0,24281.470703,3.8594,23551.56060806765,0
2018-07-10,74431.0,24806.970703,3.7936,23376.428628529866,0
2018-07-11,74196.0,24663.820313,3.8135,23421.64259849872,0
2018-07-12,74403.0,24802.900391,3.8373,23444.04073397042,0
2018-07-13,75554.0,24890.060547,3.8441,23344.093236739118,0
2018-07-16,76129.0,24979.640625,3.8337,23506.446384201794,0
2018-07-17,76482.0,24989.609375,3.8386,23524.530629501027,0
2018-07-18,77164.0,25101.119141,3.819,23602.217642644693,0
2018-07-19,75890.0,25052.619141,3.8225,23772.416966875815,0
2018-07-20,77500.0,24986.349609,3.7584,23746.517459905946,0
2018-07-23,77871.0,24983.330078,3.7662,23872.15141975468,0
2018-07-24,78005.0,25092.429688,3.7321,23886.819978532127,0
2018-07-25,79154.0,25113.550781,3.6886,23892.012624676998,0
2018-07-26,79081.0,25463.160156,3.6886,23955.791519105132,0
2018-07-27,79405.0,25370.070313,3.7065,24074.247537702788,0
2018-07-30,79699.0,25287.380859,3.6956,24160.95036339653,0
2018-07-31,79016.0,25345.210938,3.722,24051.200581899986,0
